collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,3,1,fs-id1169147930578,Use Polynomial Multiplication to Multiply Radical Expressions,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,4,1,fs-id1169147807437,Key Concepts,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,5,2,fs-id1169147841016,Practice Makes Perfect,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,6,2,fs-id1169147854314,Writing Exercises,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,7,2,fs-id1169145642537,Self Check,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,module,,,,,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,1,1,fs-id1169144516870,Divide Radical Expressions,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,2,1,fs-id1169149140677,Rationalize a One Term Denominator,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,3,1,fs-id1169148935104,Rationalize a Two Term Denominator,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,4,1,fs-id1169148984716,Key Concepts,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,5,2,fs-id1169149157492,Practice Makes Perfect,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,6,2,fs-id1169149001285,Writing Exercises,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,6,m81446,Divide Radical Expressions,section,7,2,fs-id1169149026970,Self Check,PREALG/modules/m81446/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,module,,,,,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,1,1,fs-id1169146610807,Solve Radical Equations,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,2,1,fs-id1169149230183,Solve Radical Equations with Two Radicals,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,3,1,fs-id1169149025241,Use Radicals in Applications,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,4,1,fs-id1169149092589,Key Concepts,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,5,2,fs-id1169148955469,Practice Makes Perfect,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,6,2,fs-id1169149335189,Writing Exercises,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,7,m81398,Solve Radical Equations,section,7,2,fs-id1169149335281,Self Check,PREALG/modules/m81398/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,module,,,,,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,1,1,fs-id1169145644347,Evaluate a Radical Function,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,2,1,fs-id1169147775047,Find the Domain of a Radical Function,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,3,1,fs-id1169147772022,Graph Radical Functions,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,4,1,fs-id1169147743296,Key Concepts,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,5,2,fs-id1169148231171,Practice Makes Perfect,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,6,2,fs-id1169148053100,Writing Exercises,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,8,m81447,Use Radicals in Functions,section,7,2,fs-id1169148053187,Self Check,PREALG/modules/m81447/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,module,,,,,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,1,1,fs-id1169148123144,Evaluate the Square Root of a Negative Number,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,2,1,fs-id1169142605352,Add or Subtract Complex Numbers,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,3,1,fs-id1169148054042,Multiply Complex Numbers,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,4,1,fs-id1169147873364,Divide Complex Numbers,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,5,1,fs-id1169148190703,Simplify Powers of i,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,6,1,fs-id1169145732671,Key Concepts,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,7,1,fs-id1169143332524,Section Exercises,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,8,2,fs-id1169147966479,Practice Makes Perfect,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,9,2,fs-id1169142417355,Writing Exercises,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,10,2,fs-id1169147841323,Self Check,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,11,1,fs-id1169145519825,Chapter Review Exercises,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,12,2,fs-id1169145519828,Simplify Expressions with Roots,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,13,2,fs-id1169143385610,Simplify Radical Expressions,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,14,2,fs-id1169142429740,Simplify Rational Exponents,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,15,2,fs-id1169148115149,"Add, Subtract and Multiply Radical Expressions",PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,16,2,fs-id1169143662135,Divide Radical Expressions,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,17,2,fs-id1169141299984,Solve Radical Equations,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,18,2,fs-id1169145577699,Use Radicals in Functions,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,19,2,fs-id1169143658297,Use the Complex Number System,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,9,m81448,Use the Complex Number System,section,20,1,fs-id1169145548148,Practice Test,PREALG/modules/m81448/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,1,m81399,Introduction,module,,,,,PREALG/modules/m81399/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,module,,,,,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,1,1,fs-id1167828434587,Solve Quadratic Equations of the form ax2=k using the Square Root Property,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,2,1,fs-id1167835360548,Solve Quadratic Equations of the Form a(x − h)2 = k Using the Square Root Property,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,3,1,fs-id1167835327076,Key Concepts,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,4,2,fs-id1167835303310,Practice Makes Perfect,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,5,2,fs-id1167835345754,Mixed Practice,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,6,2,fs-id1167835322257,Writing Exercises,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,2,m81400,Solve Quadratic Equations Using the Square Root Property,section,7,2,fs-id1167826799284,Self Check,PREALG/modules/m81400/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,module,,,,,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,1,1,fs-id1167829811989,Complete the Square of a Binomial Expression,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,2,1,fs-id1167836800584,Solve Quadratic Equations of the Form x2 + bx + c = 0 by Completing the Square,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,3,1,fs-id1167836342004,Solve Quadratic Equations of the Form ax2 + bx + c = 0 by Completing the Square,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,4,1,fs-id1167836544017,Key Concepts,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,5,2,fs-id1167836518584,Practice Makes Perfect,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,6,2,fs-id1167836619200,Writing Exercises,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,3,m81401,Solve Quadratic Equations by Completing the Square,section,7,2,fs-id1167832945882,Self Check,PREALG/modules/m81401/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,module,,,,,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,1,1,fs-id1167836664862,Solve Quadratic Equations Using the Quadratic Formula,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,2,1,fs-id1167836295270,Use the Discriminant to Predict the Number and Type of Solutions of a Quadratic Equation,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,3,1,fs-id1167836520180,Identify the Most Appropriate Method to Use to Solve a Quadratic Equation,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,4,1,fs-id1167833024581,Key Concepts,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,5,2,fs-id1167836707345,Practice Makes Perfect,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,6,2,fs-id1167836508342,Writing Exercises,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,4,m81449,Solve Quadratic Equations Using the Quadratic Formula,section,7,2,fs-id1167829695326,Self Check,PREALG/modules/m81449/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,module,,,,,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,section,1,1,fs-id1167829717106,Solve Equations in Quadratic Form,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,section,2,1,fs-id1167836513746,Key Concepts,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,section,3,2,fs-id1167836390473,Practice Makes Perfect,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,section,4,2,fs-id1167833408043,Writing Exercises,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,5,m81402,Solve Equations in Quadratic Form,section,5,2,fs-id1167833128991,Self Check,PREALG/modules/m81402/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,module,,,,,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,section,1,1,fs-id1169147803160,Solve Applications Modeled by Quadratic Equations,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,section,2,1,fs-id1169147741466,Key Concepts,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,section,3,2,fs-id1169147854450,Practice Makes Perfect,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,section,4,2,fs-id1169147830713,Writing Exercises,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,6,m81403,Solve Applications of Quadratic Equations,section,5,2,fs-id1169147709651,Self Check,PREALG/modules/m81403/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,module,,,,,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,1,1,fs-id1169147808468,Recognize the Graph of a Quadratic Function,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,2,1,fs-id1169147851221,Find the Axis of Symmetry and Vertex of a Parabola,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,3,1,fs-id1169147856138,Find the Intercepts of a Parabola,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,4,1,fs-id1169147846543,Graph Quadratic Functions Using Properties,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,5,1,fs-id1169147979390,Solve Maximum and Minimum Applications,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,6,1,fs-id1169147982432,Key Concepts,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,7,2,fs-id1169148054112,Practice Makes Perfect,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,8,2,fs-id1169147946529,Writing Exercise,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,7,m81404,Graph Quadratic Functions Using Properties,section,9,2,fs-id1169147946650,Self Check,PREALG/modules/m81404/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,module,,,,,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,1,1,fs-id1169149172251,Graph Quadratic Functions of the form f(x)=x2+k,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,2,1,fs-id1169148858909,Graph Quadratic Functions of the form f(x)=(x−h)2,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,3,1,fs-id1169148968555,Graph Quadratic Functions of the Form f(x)=ax2,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,4,1,fs-id1169149065202,Graph Quadratic Functions Using Transformations,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,5,1,fs-id1169149194051,Find a Quadratic Function from its Graph,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,6,1,fs-id1169144768465,Key Concepts,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,7,2,fs-id1169144374340,Practice Makes Perfect,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,8,2,fs-id1169149339224,Writing Exercise,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,8,m81405,Graph Quadratic Functions Using Transformations,section,9,2,fs-id1169146628009,Self Check,PREALG/modules/m81405/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,module,,,,,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,1,1,fs-id1169144377740,Solve Quadratic Inequalities Graphically,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,2,1,fs-id1169149157937,Solve Quadratic Inequalities Algebraically,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,3,1,fs-id1169148894040,Key Concepts,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,4,1,fs-id1169148867354,Section Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,5,2,fs-id1169148894275,Practice Makes Perfect,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,6,2,fs-id1169149330036,Writing Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,7,2,fs-id1169148871792,Self Check,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,8,1,fs-id1169148997490,Chapter Review Exercises,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,9,2,fs-id1169148993623,Solve Quadratic Equations Using the Square Root Property,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,10,2,fs-id1169149329012,Solve Quadratic Equations by Completing the Square,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,11,2,fs-id1169149005906,Solve Quadratic Equations Using the Quadratic Formula,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,12,2,fs-id1169149109187,Solve Equations in Quadratic Form,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,13,2,fs-id1169149009036,Solve Applications of Quadratic Equations,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,14,2,fs-id1169148969732,Graph Quadratic Functions Using Properties,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,15,2,fs-id1169144376789,Graph Quadratic Functions Using Transformations,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,16,2,fs-id1169148924238,Solve Quadratic Inequalities,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,9,Quadratic Equations and Functions,Quadratic Equations and Functions,9,m81406,Solve Quadratic Inequalities,section,17,1,fs-id1169149012734,Practice Test,PREALG/modules/m81406/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,1,m81407,Introduction,module,,,,,PREALG/modules/m81407/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,module,,,,,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,1,1,fs-id1167829579930,Find and Evaluate Composite Functions,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,2,1,fs-id1167836534688,Determine Whether a Function is One-to-One,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,3,1,fs-id1167836509386,Find the Inverse of a Function,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,4,1,fs-id1167829906171,Key Concepts,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,5,2,fs-id1167833020692,Practice Makes Perfect,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,6,2,fs-id1167836514906,Writing Exercises,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,2,m81408,Finding Composite and Inverse Functions,section,7,2,fs-id1167829751160,Self Check,PREALG/modules/m81408/index.cnxml
intermediate-algebra-2e,10,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m81409,Evaluate and Graph Exponential Functions,module,,,,,PREALG/modules/m81409/index.cnxml
